observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2022-03-09,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2022-03-09 06:00:00,6,,,0.0,,-12.2,-17.4,
2019-10-17,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2019-10-17 00:00:00,0,,,0.0,,0.7,-0.4,
2022-11-12,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2022-11-12 03:00:00,3,,150.0,1.0,,-22.8,-24.7,
2020-11-17,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-11-17 09:00:00,9,,,0.0,,-23.5,-26.0,
2022-08-24,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2022-08-24 21:00:00,21,,290.0,1.0,,5.2,5.0,
2022-07-23,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2022-07-23 09:00:00,9,,150.0,1.0,,25.7,13.7,
2020-11-07,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-11-07 06:00:00,6,,,0.0,,-17.0,-19.6,
2020-02-08,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-02-08 18:00:00,18,71.0,180.0,2.0,,-26.4,-28.9,
2019-10-24,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2019-10-24 00:00:00,0,,,0.0,,-7.2,-8.9,
2019-12-05,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2019-12-05 21:00:00,21,,,0.0,,-39.2,-41.2,
2020-03-29,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-03-29 03:00:00,3,,320.0,1.0,,-4.5,-9.2,
2020-02-23,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-02-23 15:00:00,15,,,0.0,,-22.5,-24.3,
2022-12-14,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2022-12-14 12:00:00,12,,,0.0,,-47.8,-50.6,
2019-11-20,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2019-11-20 15:00:00,15,,230.0,2.0,,-25.4,-27.8,
2020-04-14,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-04-14 03:00:00,3,,360.0,4.0,,1.1,-8.7,
2022-11-15,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2022-11-15 06:00:00,6,,330.0,2.0,,-32.2,-35.3,
2020-08-02,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-08-02 18:00:00,18,,,0.0,,3.8,3.3,
2020-06-23,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-06-23 21:00:00,21,,,0.0,,10.5,9.1,
2020-04-07,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-04-07 06:00:00,6,,230.0,2.0,,9.1,-5.0,
2021-11-10,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2021-11-10 03:00:00,3,2.0,270.0,3.0,,-1.2,-2.5,
2020-04-19,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2020-04-19 06:00:00,6,,360.0,1.0,,-4.1,-14.1,
2021-06-30,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2021-06-30 09:00:00,9,,,0.0,,26.5,14.7,
2021-01-07,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2021-01-07 15:00:00,15,71.0,,0.0,,-28.0,-31.2,
2022-10-06,ТОНГУЛАХ (24843),Республика Саха /Якутия/,24843,ТОНГУЛАХ,2022-10-06 06:00:00,6,,,0.0,,-7.5,-9.7,
