observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2020-08-02,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-08-02 12:00:00,12,5.0,,0.0,,19.8,9.7,
2020-02-16,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-02-16 00:00:00,0,10.0,,0.0,,-44.5,-47.6,
2020-10-11,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-10-11 09:00:00,9,71.0,310.0,1.0,,-0.2,-0.2,
2021-12-28,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-12-28 18:00:00,18,10.0,,0.0,,-51.0,-53.7,
2020-12-07,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-12-07 06:00:00,6,2.0,,0.0,,-33.0,-35.4,
2019-10-28,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2019-10-28 12:00:00,12,71.0,,0.0,,-11.2,-13.2,
2020-01-26,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-01-26 15:00:00,15,10.0,,0.0,,-50.5,-53.7,
2020-11-09,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-11-09 03:00:00,3,,,0.0,,-26.8,-28.7,
2019-11-29,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2019-11-29 12:00:00,12,,100.0,1.0,,-38.2,-40.9,
2020-01-08,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-01-08 06:00:00,6,,,0.0,,-29.4,-32.4,
2020-10-02,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-10-02 00:00:00,0,,240.0,4.0,,0.2,-4.5,
2019-11-23,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2019-11-23 09:00:00,9,,240.0,2.0,,-30.0,-33.0,
2021-07-07,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-07-07 00:00:00,0,5.0,120.0,1.0,,17.8,15.8,
2020-11-01,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-11-01 00:00:00,0,,,,,-31.9,-33.7,
2020-04-07,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-04-07 12:00:00,12,,80.0,1.0,,-3.2,-12.0,
2020-10-03,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-10-03 21:00:00,21,,,0.0,,-5.0,-6.7,-7.0
2019-12-13,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2019-12-13 06:00:00,6,10.0,,0.0,,-42.9,-46.2,
2021-12-16,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-12-16 06:00:00,6,10.0,,0.0,,-45.7,-48.6,
2020-08-20,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-08-20 12:00:00,12,,10.0,1.0,,11.2,1.2,
2020-10-13,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-10-13 15:00:00,15,,280.0,1.0,,-2.8,-7.3,
2021-03-27,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-03-27 21:00:00,21,,,0.0,,-14.4,-15.7,
2021-08-18,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-08-18 15:00:00,15,,190.0,2.0,,14.1,10.0,
2020-07-22,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-07-22 12:00:00,12,,110.0,1.0,,20.0,10.9,
2021-03-07,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-03-07 12:00:00,12,,30.0,1.0,,-32.5,-36.2,
2021-03-29,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-03-29 18:00:00,18,,310.0,1.0,,-10.2,-13.0,
2021-08-09,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-08-09 00:00:00,0,5.0,,0.0,,15.3,9.7,
2021-12-08,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-12-08 03:00:00,3,10.0,,0.0,,-45.0,-47.8,
2020-04-20,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-04-20 06:00:00,6,,,,,,,
2021-08-07,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-08-07 18:00:00,18,4.0,80.0,1.0,,11.8,6.3,
2020-03-08,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-03-08 06:00:00,6,,240.0,6.0,,-10.3,-15.6,
2019-12-30,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2019-12-30 21:00:00,21,,,,,,,
2021-06-23,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-06-23 12:00:00,12,,120.0,1.0,,23.6,7.4,
2021-04-24,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-04-24 03:00:00,3,,10.0,2.0,,0.8,-10.2,
2020-04-01,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-04-01 00:00:00,0,,,,,,,
2020-07-21,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-07-21 06:00:00,6,4.0,110.0,6.0,,28.9,13.7,
2020-07-14,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2020-07-14 00:00:00,0,4.0,220.0,1.0,,24.0,19.8,
2021-07-20,КРЕСТ-ХАЛЬДЖАЙ (24763),Республика Саха /Якутия/,24763,КРЕСТ-ХАЛЬДЖАЙ,2021-07-20 12:00:00,12,5.0,,0.0,,26.6,10.2,
