observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2019-10-11,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2019-10-11 15:00:00,15,71.0,290.0,3.0,,-3.7,-4.2,
2021-10-18,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-10-18 18:00:00,18,,,0.0,,-23.4,-23.4,
2020-06-10,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2020-06-10 09:00:00,9,,170.0,3.0,,17.4,3.1,
2021-10-12,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-10-12 09:00:00,9,,170.0,1.0,,-3.8,-10.0,
2021-07-14,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-07-14 18:00:00,18,,180.0,3.0,,12.0,7.9,
2021-08-19,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-08-19 15:00:00,15,,,0.0,,10.0,7.9,
2021-11-02,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-11-02 03:00:00,3,,210.0,2.0,,-21.0,-23.5,
2020-04-08,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2020-04-08 03:00:00,3,,160.0,4.0,,-3.0,-13.9,
2020-08-17,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2020-08-17 12:00:00,12,,170.0,1.0,,7.0,1.9,
2020-06-28,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2020-06-28 03:00:00,3,4.0,180.0,1.0,,26.4,10.1,
2021-02-13,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-02-13 00:00:00,0,,170.0,1.0,,-33.3,-35.0,
2020-08-30,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2020-08-30 09:00:00,9,,160.0,1.0,,8.0,5.1,
2021-12-20,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-12-20 06:00:00,6,,270.0,1.0,,-50.3,-52.0,
2021-08-30,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-08-30 15:00:00,15,,,,,,,
2020-11-25,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2020-11-25 06:00:00,6,2.0,180.0,5.0,12.0,-33.9,-36.8,
2021-09-01,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-09-01 06:00:00,6,,40.0,1.0,,14.8,2.8,
2021-05-14,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-05-14 21:00:00,21,,,0.0,,1.5,-6.3,-8.0
2020-06-01,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2020-06-01 21:00:00,21,,150.0,3.0,,4.3,-4.6,-3.0
2021-06-19,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-06-19 00:00:00,0,,180.0,1.0,,22.6,10.1,
2021-12-12,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-12-12 18:00:00,18,,,0.0,,-50.1,-52.5,
2021-08-17,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-08-17 09:00:00,9,,310.0,3.0,,16.0,8.3,
2021-10-26,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-10-26 00:00:00,0,,,0.0,,-21.6,-22.2,
2021-06-27,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-06-27 03:00:00,3,5.0,,0.0,,24.3,10.0,
2021-10-12,ЮРТЫ (24588),Республика Саха /Якутия/,24588,ЮРТЫ,2021-10-12 00:00:00,0,,180.0,5.0,10.0,-6.8,-12.0,
