observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2020-02-15,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-02-15 03:00:00,3,,,0.0,,-33.8,-36.2,
2020-01-19,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-01-19 00:00:00,0,71.0,120.0,6.0,12.0,-26.3,-28.7,
2021-08-04,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-04 12:00:00,12,5.0,,0.0,,19.9,12.4,
2021-03-07,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-03-07 03:00:00,3,,110.0,3.0,,-24.6,-28.6,
2019-10-06,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-06 00:00:00,0,,120.0,4.0,,-2.7,-8.4,
2021-02-21,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-02-21 03:00:00,3,,,0.0,,-34.0,-37.5,
2021-07-01,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-07-01 18:00:00,18,,120.0,1.0,,22.7,15.8,
2021-01-16,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-01-16 03:00:00,3,,,0.0,,-46.1,-49.9,
2021-07-02,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-07-02 00:00:00,0,,120.0,2.0,,24.0,12.5,19.0
2021-12-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-12-25 03:00:00,3,,,0.0,,-47.5,-51.8,
2021-08-23,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-23 00:00:00,0,,,,,,,
2019-10-29,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-29 12:00:00,12,,,,,,,
2020-04-15,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-04-15 15:00:00,15,,320.0,6.0,13.0,-10.1,-14.5,
2021-10-17,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-10-17 18:00:00,18,,,0.0,,-9.2,-10.3,
2020-11-03,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-11-03 15:00:00,15,,,0.0,,-24.8,-26.6,
2021-12-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-12-25 06:00:00,6,,,0.0,,-47.6,-51.8,
2019-11-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-11-25 21:00:00,21,,,0.0,,-39.2,-40.6,
2019-10-05,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-05 15:00:00,15,,120.0,2.0,,-2.3,-7.7,
2020-10-28,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-10-28 03:00:00,3,,,0.0,,-16.8,-18.1,
2020-10-22,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-10-22 15:00:00,15,71.0,,0.0,,-6.9,-7.0,
2021-07-11,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-07-11 03:00:00,3,,310.0,1.0,,19.2,9.6,
2020-07-13,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-07-13 00:00:00,0,5.0,,0.0,,26.6,20.5,15.0
2021-04-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-04-25 12:00:00,12,,120.0,1.0,,4.6,-4.2,
2020-02-12,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-02-12 03:00:00,3,,,0.0,,-25.4,-27.2,
2021-03-02,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-03-02 03:00:00,3,,310.0,1.0,,-30.1,-33.9,
2020-07-05,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-07-05 06:00:00,6,,320.0,1.0,,18.0,10.4,
2020-03-05,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-05 00:00:00,0,36.0,120.0,6.0,12.0,-15.5,-18.9,
2021-09-02,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-09-02 06:00:00,6,,120.0,2.0,,16.4,7.2,
2021-04-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-04-25 00:00:00,0,,,0.0,,1.9,-7.0,
2021-02-09,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-02-09 09:00:00,9,2.0,,0.0,,-31.9,-37.2,
2021-08-24,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-24 09:00:00,9,,310.0,2.0,,15.2,12.5,
2019-11-28,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-11-28 00:00:00,0,,,,,,,
2020-11-18,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-11-18 21:00:00,21,71.0,110.0,3.0,,-21.0,-21.0,
2021-11-21,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-11-21 00:00:00,0,,,,,,,
2021-02-07,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-02-07 09:00:00,9,36.0,120.0,4.0,,-34.1,-39.3,
2019-12-09,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-12-09 18:00:00,18,,,0.0,,-44.0,-46.4,
2021-10-08,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-10-08 00:00:00,0,71.0,,0.0,,-1.4,-1.4,
2021-03-05,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-03-05 21:00:00,21,,,0.0,,-38.4,-42.0,
2020-02-17,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-02-17 12:00:00,12,,120.0,1.0,,-25.1,-26.9,
2020-12-21,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-12-21 12:00:00,12,,,0.0,,-46.6,-50.2,
2020-12-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-12-25 09:00:00,9,71.0,320.0,1.0,,-42.5,-45.6,
2021-05-09,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-05-09 15:00:00,15,,,0.0,,3.1,-5.4,
2020-05-05,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-05-05 15:00:00,15,,,0.0,,1.0,-11.8,
2020-09-17,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-09-17 12:00:00,12,,,0.0,,6.5,6.1,
2020-08-27,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-08-27 12:00:00,12,,,0.0,,8.2,4.6,
2019-10-15,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-15 03:00:00,3,71.0,320.0,1.0,,-4.1,-4.3,
2019-11-10,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-11-10 09:00:00,9,,120.0,2.0,,-16.4,-19.8,
2019-10-05,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-05 18:00:00,18,,120.0,3.0,,-2.7,-7.6,
2021-03-11,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-03-11 21:00:00,21,,120.0,2.0,,-21.3,-23.8,
2020-03-31,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-31 21:00:00,21,2.0,,0.0,,-12.4,-12.4,
2021-09-23,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-09-23 09:00:00,9,,,0.0,,5.4,1.1,
2021-01-09,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-01-09 12:00:00,12,,,0.0,,-45.8,-50.6,
2021-11-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-11-25 09:00:00,9,,,0.0,,-34.4,-38.1,
2021-11-09,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-11-09 00:00:00,0,73.0,110.0,7.0,14.0,-13.5,-16.2,
2020-05-07,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-05-07 18:00:00,18,,320.0,2.0,,-0.6,-0.6,
2021-12-14,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-12-14 18:00:00,18,,310.0,3.0,,-41.1,-44.4,
2021-11-08,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-11-08 09:00:00,9,73.0,120.0,7.0,14.0,-16.7,-19.3,
2019-10-08,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-08 00:00:00,0,71.0,110.0,3.0,,-1.9,-1.9,
2021-01-03,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-01-03 06:00:00,6,,120.0,1.0,,-40.8,-46.7,
2021-01-18,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-01-18 15:00:00,15,,,0.0,,-47.0,-50.8,
2020-03-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-20 15:00:00,15,2.0,320.0,1.0,,-9.8,-11.9,
2021-05-06,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-05-06 06:00:00,6,,10.0,16.0,,,-1.2,
2019-10-16,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-16 12:00:00,12,,,,,,,
2020-03-14,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-14 21:00:00,21,,,0.0,,-25.8,-28.3,
2019-10-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-20 00:00:00,0,,,0.0,,-1.2,-1.2,
2020-08-08,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-08-08 00:00:00,0,5.0,,0.0,,17.5,13.8,10.0
2021-02-04,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-02-04 00:00:00,0,36.0,120.0,4.0,10.0,-41.7,-45.0,
2021-08-07,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-07 06:00:00,6,5.0,120.0,7.0,14.0,26.6,7.0,
2019-11-01,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-11-01 21:00:00,21,,,,,,,
2020-07-29,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-07-29 00:00:00,0,,300.0,1.0,,15.4,10.9,11.0
2021-04-10,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-04-10 21:00:00,21,,,,,,,
2020-03-10,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-10 21:00:00,21,2.0,,0.0,,-24.5,-25.7,
2021-06-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-06-25 00:00:00,0,,120.0,2.0,,24.6,17.0,16.0
2019-10-24,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-24 03:00:00,3,,,0.0,,-9.6,-9.9,
2021-12-01,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-12-01 06:00:00,6,,120.0,2.0,,-30.6,-33.6,
2021-12-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-12-25 15:00:00,15,,,0.0,,-49.2,-52.4,
2021-02-08,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-02-08 12:00:00,12,,,0.0,,-34.8,-39.9,
2021-10-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-10-20 21:00:00,21,,,0.0,,-9.4,-11.0,
2021-05-08,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-05-08 15:00:00,15,,310.0,1.0,,2.1,-7.1,
2020-03-11,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-11 21:00:00,21,,310.0,1.0,,-33.7,-35.3,
2021-08-11,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-11 21:00:00,21,5.0,,0.0,,16.5,16.5,
2020-08-11,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-08-11 00:00:00,0,,290.0,3.0,,13.6,12.3,7.0
2020-03-11,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-11 15:00:00,15,,310.0,2.0,,-29.7,-32.2,
2021-01-16,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-01-16 09:00:00,9,,,0.0,,-47.4,-51.5,
2020-01-05,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-01-05 18:00:00,18,,120.0,3.0,,-27.5,-29.3,
2021-07-10,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-07-10 21:00:00,21,,310.0,1.0,,9.6,8.8,
2021-08-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-20 12:00:00,12,,120.0,1.0,,16.0,13.3,
2019-12-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-12-20 21:00:00,21,,120.0,1.0,,-45.0,-47.2,
2021-09-16,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-09-16 21:00:00,21,2.0,320.0,2.0,,6.2,6.2,
2020-11-14,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-11-14 18:00:00,18,71.0,,0.0,,-12.4,-13.0,
2020-01-02,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-01-02 03:00:00,3,,,0.0,,-41.3,-43.2,
2019-10-07,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-07 18:00:00,18,,,,,,,
2020-01-28,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-01-28 09:00:00,9,,,0.0,,-39.0,-41.2,
2020-10-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-10-20 06:00:00,6,71.0,120.0,4.0,,-8.6,-8.5,
2021-05-09,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-05-09 21:00:00,21,,,0.0,,1.3,-4.6,
2020-02-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-02-20 18:00:00,18,36.0,120.0,6.0,12.0,-23.4,-25.9,
2019-11-02,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-11-02 15:00:00,15,,120.0,1.0,,-13.0,-13.6,
2021-07-10,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-07-10 03:00:00,3,,340.0,4.0,,13.4,9.1,
2021-03-23,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-03-23 12:00:00,12,36.0,320.0,6.0,13.0,-25.6,-28.8,
2020-02-11,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-02-11 06:00:00,6,36.0,110.0,6.0,12.0,-16.6,-20.0,
2020-05-15,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-05-15 18:00:00,18,,,0.0,,7.0,-1.2,
2021-05-06,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-05-06 15:00:00,15,,,0.0,,3.6,-4.5,
2020-06-14,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-06-14 00:00:00,0,2.0,120.0,1.0,,14.0,14.0,11.0
2021-02-16,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-02-16 18:00:00,18,2.0,,0.0,,-29.3,-33.1,
2021-02-07,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-02-07 15:00:00,15,36.0,120.0,4.0,,-36.0,-40.4,
2021-08-02,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-02 12:00:00,12,5.0,,0.0,,20.2,9.6,
2020-03-17,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-17 21:00:00,21,,320.0,3.0,,-22.5,-24.3,
2020-11-21,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-11-21 06:00:00,6,,110.0,3.0,,-20.6,-23.1,
2019-11-15,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-11-15 18:00:00,18,,,,,,,
2021-06-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-06-20 12:00:00,12,,,0.0,,27.4,11.1,
2021-08-21,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-21 09:00:00,9,80.0,120.0,1.0,,19.0,19.0,
2020-04-08,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-04-08 09:00:00,9,,,0.0,,6.3,-5.2,
2021-12-12,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-12-12 12:00:00,12,,,,,,,
2020-03-01,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-03-01 09:00:00,9,,,0.0,,-13.1,-18.3,
2020-05-06,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-05-06 12:00:00,12,,120.0,2.0,,9.2,-5.7,
2021-01-21,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-01-21 18:00:00,18,,,0.0,,-50.3,-53.7,
2020-06-03,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-06-03 21:00:00,21,,,0.0,,11.6,10.0,
2020-02-25,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-02-25 18:00:00,18,71.0,120.0,2.0,,-17.5,-18.7,
2021-08-24,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-08-24 18:00:00,18,,320.0,3.0,,10.7,7.4,
2021-09-27,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-09-27 12:00:00,12,,310.0,1.0,,-1.0,-1.0,
2021-05-07,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-05-07 09:00:00,9,,,0.0,,9.4,-0.8,
2020-11-21,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-11-21 18:00:00,18,71.0,110.0,3.0,,-21.0,-22.2,
2021-04-06,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-04-06 12:00:00,12,,,0.0,,-20.0,-26.7,
2020-07-18,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-07-18 15:00:00,15,2.0,,0.0,,13.8,13.8,
2020-09-22,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-09-22 21:00:00,21,,,0.0,,2.4,2.4,
2020-08-20,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-08-20 21:00:00,21,,,0.0,,1.4,1.4,
2021-12-28,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-12-28 06:00:00,6,,,0.0,,-47.1,-50.2,
2019-10-26,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-26 15:00:00,15,,120.0,2.0,,-10.4,-11.7,
2020-08-10,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-08-10 03:00:00,3,,300.0,3.0,,20.8,12.3,
2021-09-12,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-09-12 06:00:00,6,,110.0,2.0,,20.0,-0.9,
2020-09-29,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2020-09-29 00:00:00,0,,,0.0,,3.1,3.1,2.0
2019-10-23,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-23 21:00:00,21,,,0.0,,-14.0,-14.0,
2021-10-28,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-10-28 00:00:00,0,73.0,120.0,4.0,,-5.0,-5.3,
2021-07-10,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-07-10 21:00:00,21,,,,,,,
2019-10-16,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2019-10-16 21:00:00,21,,,,,,,
2021-05-12,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-05-12 21:00:00,21,,340.0,2.0,,0.6,-3.3,
2021-01-30,СОГО-ХАЯ (24557),Республика Саха /Якутия/,24557,СОГО-ХАЯ,2021-01-30 00:00:00,0,,90.0,1.0,,-48.7,-53.0,
