observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2021-07-18,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-18 15:00:00,15,,130.0,1.0,,9.4,2.5,
2021-09-04,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-09-04 06:00:00,6,,290.0,6.0,10.0,4.8,-1.6,
2022-09-15,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-09-15 15:00:00,15,,,,,,,
2022-06-22,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-06-22 06:00:00,6,51.0,30.0,3.0,,6.0,4.6,
2021-07-20,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-20 21:00:00,21,,290.0,5.0,,8.8,4.7,
2020-03-16,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-03-16 18:00:00,18,71.0,290.0,7.0,12.0,-14.9,-16.1,
2022-02-15,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-15 06:00:00,6,,200.0,2.0,,-26.5,-30.2,
2020-12-12,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-12-12 03:00:00,3,38.0,220.0,12.0,14.0,-33.0,-37.2,
2021-12-24,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-12-24 06:00:00,6,78.0,,0.0,,-32.8,-34.5,
2022-12-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-12-29 15:00:00,15,,270.0,4.0,,-27.5,-30.2,
2020-08-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-08-09 00:00:00,0,80.0,110.0,9.0,13.0,7.1,7.1,7.0
2020-09-20,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-09-20 15:00:00,15,,190.0,6.0,,8.5,0.1,
2021-07-20,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-20 03:00:00,3,4.0,300.0,6.0,10.0,14.1,12.4,
2021-01-15,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-01-15 00:00:00,0,2.0,,0.0,,-37.6,-39.9,
2022-09-16,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-09-16 09:00:00,9,,170.0,3.0,,4.0,-1.2,
2022-07-27,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-27 09:00:00,9,,,,,,,
2020-07-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-07-29 15:00:00,15,,320.0,4.0,,6.7,4.1,
2021-05-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-05-29 03:00:00,3,10.0,10.0,9.0,,-0.3,-1.2,
2021-01-27,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-01-27 03:00:00,3,,210.0,3.0,,-42.6,-44.5,
2020-09-07,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-09-07 12:00:00,12,80.0,290.0,6.0,,7.3,6.8,
2022-02-12,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-12 09:00:00,9,38.0,220.0,10.0,15.0,-21.8,-23.9,
2021-09-20,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-09-20 00:00:00,0,,,,,,,
2020-03-01,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-03-01 09:00:00,9,37.0,260.0,14.0,22.0,-13.2,-15.6,
2022-11-07,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-11-07 21:00:00,21,38.0,250.0,14.0,19.0,-16.5,-18.4,
2022-08-10,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-08-10 09:00:00,9,,,,,,,
2022-02-08,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-08 21:00:00,21,78.0,240.0,2.0,,-22.1,-24.5,
2020-06-04,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-06-04 18:00:00,18,10.0,,0.0,,-1.6,-2.4,
2022-04-22,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-04-22 18:00:00,18,71.0,340.0,2.0,,-10.1,-12.6,
2022-03-05,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-03-05 21:00:00,21,,210.0,1.0,,-32.2,-34.4,
2020-05-19,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-05-19 09:00:00,9,,20.0,4.0,,0.2,-0.6,
2021-03-21,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-03-21 06:00:00,6,71.0,350.0,8.0,12.0,-28.9,-31.7,
2020-11-15,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-11-15 18:00:00,18,36.0,230.0,7.0,12.0,-17.3,-20.7,
2022-06-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-06-29 12:00:00,12,,220.0,5.0,13.0,15.0,2.7,
2022-04-24,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-04-24 21:00:00,21,78.0,110.0,3.0,,-14.0,-16.6,
2021-01-08,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-01-08 12:00:00,12,71.0,210.0,14.0,18.0,-27.0,-28.9,
2021-07-25,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-25 18:00:00,18,21.0,,0.0,,9.3,8.0,
2021-11-03,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-11-03 03:00:00,3,,250.0,2.0,,-23.8,-26.3,
2022-05-24,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-05-24 18:00:00,18,77.0,360.0,6.0,,-0.9,-2.2,
2020-06-07,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-06-07 00:00:00,0,,50.0,4.0,,1.2,0.6,2.0
2022-04-28,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-04-28 03:00:00,3,2.0,60.0,1.0,,-17.0,-19.8,
2020-02-18,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-02-18 09:00:00,9,71.0,240.0,7.0,13.0,-14.1,-16.5,
2020-01-08,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-01-08 00:00:00,0,71.0,280.0,14.0,17.0,-17.1,-19.6,
2021-07-17,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-17 18:00:00,18,10.0,290.0,4.0,,3.5,2.5,
2022-10-11,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-10-11 21:00:00,21,37.0,220.0,11.0,20.0,-3.7,-5.5,
2022-09-19,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-09-19 15:00:00,15,71.0,360.0,7.0,16.0,0.8,0.5,
2022-09-05,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-09-05 00:00:00,0,,220.0,10.0,16.0,5.8,2.9,0.0
2022-02-17,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-17 00:00:00,0,,,0.0,,-34.7,-37.2,
2022-01-02,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-01-02 18:00:00,18,78.0,230.0,3.0,,-39.7,-41.6,
2021-03-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-03-09 21:00:00,21,71.0,40.0,5.0,,-22.6,-26.0,
2021-11-19,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-11-19 03:00:00,3,71.0,250.0,5.0,,-22.1,-24.0,
2022-07-31,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-31 03:00:00,3,,,,,,,
2022-06-06,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-06-06 06:00:00,6,,50.0,3.0,,4.6,2.3,
2022-03-30,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-03-30 21:00:00,21,22.0,250.0,2.0,,-28.4,-31.1,
2022-02-11,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-11 15:00:00,15,37.0,230.0,10.0,15.0,-24.6,-27.4,
2020-08-21,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-08-21 15:00:00,15,80.0,10.0,6.0,10.0,5.6,1.3,
2021-05-21,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-05-21 00:00:00,0,77.0,20.0,4.0,,-3.0,-5.1,-3.0
2022-12-20,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-12-20 00:00:00,0,,,,,,,
2022-12-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-12-09 12:00:00,12,2.0,190.0,2.0,,-31.5,-32.8,
2022-11-05,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-11-05 00:00:00,0,,190.0,2.0,,-18.4,-21.4,
2022-08-10,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-08-10 06:00:00,6,,,,,,,
2022-05-16,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-05-16 18:00:00,18,36.0,60.0,8.0,12.0,-8.7,-11.1,
2021-11-19,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-11-19 12:00:00,12,78.0,260.0,4.0,,-22.7,-24.5,
2021-08-26,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-08-26 15:00:00,15,61.0,10.0,3.0,,11.2,10.4,
2022-12-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-12-29 09:00:00,9,36.0,280.0,5.0,,-31.0,-33.6,
2020-10-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-10-09 12:00:00,12,71.0,220.0,6.0,,-1.5,-3.2,
2020-07-22,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-07-22 06:00:00,6,,80.0,3.0,,15.5,13.2,
2020-12-26,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-12-26 15:00:00,15,71.0,340.0,13.0,18.0,-16.0,-18.0,
2022-05-19,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-05-19 12:00:00,12,,,0.0,,-2.5,-4.1,
2022-04-04,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-04-04 03:00:00,3,77.0,190.0,2.0,,-20.3,-23.2,
2022-03-25,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-03-25 21:00:00,21,22.0,190.0,1.0,,-24.1,-26.7,
2019-12-16,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2019-12-16 09:00:00,9,36.0,250.0,5.0,,-25.2,-28.1,
2020-10-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-10-29 12:00:00,12,71.0,250.0,9.0,11.0,-11.9,-13.9,
2020-05-13,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-05-13 15:00:00,15,,70.0,5.0,,-2.6,-3.0,
2021-10-13,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-10-13 06:00:00,6,36.0,310.0,10.0,14.0,-2.6,-6.4,
2022-07-18,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-18 15:00:00,15,,,,,,,
2022-02-04,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-04 09:00:00,9,78.0,10.0,3.0,,-23.7,-25.8,
2021-06-19,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-06-19 03:00:00,3,,250.0,5.0,,29.8,4.7,
2019-12-25,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2019-12-25 09:00:00,9,,230.0,2.0,,-36.7,-38.6,
2021-02-07,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-02-07 06:00:00,6,71.0,230.0,10.0,13.0,-30.8,-33.1,
2022-07-06,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-06 03:00:00,3,,40.0,4.0,,5.8,4.1,
2020-07-03,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-07-03 00:00:00,0,51.0,90.0,5.0,,1.9,1.9,2.0
2021-11-05,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-11-05 06:00:00,6,39.0,200.0,15.0,20.0,-13.3,-15.4,
2020-07-08,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-07-08 18:00:00,18,28.0,,0.0,,3.5,3.2,
2022-11-27,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-11-27 12:00:00,12,37.0,220.0,8.0,12.0,-29.2,-31.2,
2022-09-01,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-09-01 15:00:00,15,80.0,70.0,9.0,13.0,8.1,6.8,
2022-06-15,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-06-15 09:00:00,9,,30.0,3.0,,5.0,3.0,
2022-04-03,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-04-03 12:00:00,12,78.0,240.0,1.0,,-24.5,-27.4,
2020-09-10,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-09-10 06:00:00,6,,250.0,5.0,,14.7,-0.2,
2021-06-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-06-09 18:00:00,18,,,0.0,,3.5,-1.3,
2020-11-24,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-11-24 06:00:00,6,,,,,,,
2021-03-17,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-03-17 21:00:00,21,37.0,250.0,9.0,15.0,-35.7,-40.1,
2020-12-31,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-12-31 21:00:00,21,71.0,320.0,11.0,18.0,-22.0,-24.0,
2020-05-24,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-05-24 21:00:00,21,61.0,220.0,4.0,,4.4,4.1,
2022-11-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-11-29 15:00:00,15,,,0.0,,-31.5,-34.1,
2022-07-27,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-27 18:00:00,18,,180.0,2.0,,13.0,12.2,
2022-07-12,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-12 03:00:00,3,61.0,20.0,8.0,11.0,4.2,3.8,
2022-06-01,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-06-01 18:00:00,18,,360.0,2.0,,-0.8,-3.3,
2022-05-11,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-05-11 12:00:00,12,77.0,30.0,4.0,,-7.5,-9.3,
2020-03-17,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-03-17 18:00:00,18,38.0,250.0,12.0,17.0,-27.1,-29.3,
2019-12-05,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2019-12-05 12:00:00,12,71.0,250.0,2.0,,-34.1,-36.1,
2022-02-23,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-23 18:00:00,18,78.0,220.0,7.0,15.0,-16.0,-19.4,
2021-10-24,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-10-24 18:00:00,18,2.0,70.0,2.0,,-13.7,-16.0,
2020-02-17,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-02-17 21:00:00,21,36.0,270.0,6.0,10.0,-16.6,-19.1,
2022-11-02,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-11-02 18:00:00,18,,,,,,,
2022-07-05,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-05 12:00:00,12,,,,,,,
2022-04-20,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-04-20 09:00:00,9,77.0,350.0,2.0,,-14.3,-16.7,
2022-03-16,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-03-16 18:00:00,18,36.0,180.0,5.0,11.0,-22.7,-25.9,
2021-10-28,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-10-28 03:00:00,3,71.0,,0.0,,-15.5,-17.2,
2020-05-27,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-05-27 12:00:00,12,36.0,360.0,5.0,,-1.5,-5.6,
2022-01-30,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-01-30 00:00:00,0,,,0.0,,-25.4,-28.1,
2022-04-22,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-04-22 12:00:00,12,71.0,10.0,3.0,,-12.2,-14.6,
2021-09-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-09-09 12:00:00,12,,180.0,3.0,,4.5,0.5,
2020-04-11,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-04-11 00:00:00,0,36.0,250.0,12.0,18.0,-2.2,-4.7,-8.0
2022-07-30,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-30 06:00:00,6,,,,,,,
2022-03-10,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-03-10 18:00:00,18,,230.0,2.0,,-34.5,-36.4,
2021-07-18,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-18 18:00:00,18,,30.0,2.0,,8.4,3.7,
2022-09-26,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-09-26 15:00:00,15,70.0,90.0,9.0,13.0,0.7,-1.3,
2020-05-31,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-05-31 21:00:00,21,,,0.0,,4.2,-1.7,
2021-01-08,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-01-08 15:00:00,15,71.0,320.0,12.0,17.0,-26.2,-28.1,
2021-09-27,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-09-27 18:00:00,18,61.0,320.0,5.0,,1.2,0.2,
2020-06-24,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-06-24 00:00:00,0,10.0,40.0,6.0,,3.8,3.0,3.0
2022-09-22,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-09-22 21:00:00,21,,270.0,5.0,,0.9,-0.5,
2022-07-25,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-25 00:00:00,0,,,,,,,
2021-08-08,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-08-08 06:00:00,6,,30.0,2.0,,12.8,10.5,
2021-09-21,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-09-21 03:00:00,3,,270.0,9.0,12.0,1.5,-3.0,
2022-07-25,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-25 15:00:00,15,,,,,,,
2022-07-20,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-07-20 21:00:00,21,,,,,,,
2022-06-11,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-06-11 06:00:00,6,,20.0,7.0,,3.8,1.7,
2021-05-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-05-09 12:00:00,12,,40.0,5.0,,-3.6,-5.4,
2021-05-07,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-05-07 06:00:00,6,78.0,100.0,4.0,,-8.3,-10.6,
2021-07-22,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-22 03:00:00,3,,120.0,4.0,,7.9,6.1,
2020-05-22,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-05-22 15:00:00,15,,250.0,4.0,,-0.6,-2.2,
2020-08-01,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-08-01 09:00:00,9,,50.0,3.0,,8.3,6.8,
2020-03-03,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-03-03 09:00:00,9,38.0,280.0,24.0,30.0,-11.6,-12.4,
2022-06-15,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-06-15 18:00:00,18,,360.0,5.0,,2.4,0.5,
2022-03-01,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-03-01 09:00:00,9,2.0,240.0,2.0,,-31.8,-33.9,
2022-12-26,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-12-26 06:00:00,6,39.0,240.0,16.0,24.0,-22.2,-24.5,
2020-10-26,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-10-26 00:00:00,0,39.0,250.0,16.0,21.0,-11.1,-12.6,
2021-11-11,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-11-11 15:00:00,15,36.0,290.0,6.0,,-18.5,-21.3,
2021-09-09,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-09-09 00:00:00,0,,140.0,5.0,,3.6,0.1,-2.0
2021-12-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-12-29 06:00:00,6,78.0,,0.0,,-24.1,-25.7,
2022-12-15,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-12-15 18:00:00,18,,,0.0,,-35.6,-38.1,
2022-08-11,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-08-11 00:00:00,0,,,,,,,
2022-08-10,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-08-10 15:00:00,15,,,,,,,
2021-06-19,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-06-19 00:00:00,0,,260.0,5.0,,27.6,6.8,12.0
2021-04-27,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-04-27 00:00:00,0,71.0,320.0,7.0,,-11.2,-14.4,-13.0
2022-08-31,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-08-31 06:00:00,6,,,,,,,
2022-02-01,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-02-01 21:00:00,21,78.0,360.0,1.0,,-24.5,-26.3,
2020-01-30,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2020-01-30 15:00:00,15,78.0,,0.0,,-27.7,-29.5,
2021-07-29,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2021-07-29 06:00:00,6,,130.0,6.0,,15.1,6.6,
2022-10-13,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-10-13 18:00:00,18,,200.0,3.0,,-4.5,-6.5,
2022-10-07,ТИКСИ (21824),Республика Саха /Якутия/,21824,ТИКСИ,2022-10-07 15:00:00,15,73.0,250.0,14.0,20.0,-2.7,-3.1,
