observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2020-07-23,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-07-23 00:00:00,0,5.0,260.0,1.0,,28.0,18.3,
2021-01-26,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-01-26 03:00:00,3,10.0,220.0,1.0,,-45.7,-52.2,
2019-10-08,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2019-10-08 06:00:00,6,,60.0,3.0,,-4.8,-6.5,
2020-05-09,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-05-09 18:00:00,18,,70.0,2.0,,-2.8,-4.8,
2021-08-15,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-08-15 00:00:00,0,,,,,,,
2021-02-27,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-02-27 03:00:00,3,,,0.0,,-27.2,-31.1,
2021-09-11,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-09-11 06:00:00,6,,,,,,,
2021-08-31,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-08-31 09:00:00,9,2.0,350.0,4.0,,5.2,1.7,
2021-01-30,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-01-30 12:00:00,12,,,0.0,,-39.4,-44.4,
2019-10-18,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2019-10-18 00:00:00,0,71.0,170.0,1.0,,-7.7,-9.5,
2021-11-06,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-11-06 12:00:00,12,,240.0,2.0,,-19.1,-21.4,
2020-08-30,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-08-30 03:00:00,3,,350.0,2.0,,8.9,4.9,
2020-05-26,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-05-26 12:00:00,12,,100.0,2.0,,12.3,-2.2,
2020-04-19,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-04-19 21:00:00,21,,230.0,3.0,,-16.0,-23.0,
2020-05-14,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-05-14 12:00:00,12,,60.0,2.0,,8.0,-0.5,
2020-11-13,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-11-13 00:00:00,0,,,0.0,,-21.3,-23.8,
2021-09-03,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2021-09-03 15:00:00,15,,20.0,1.0,,9.0,8.3,
2020-02-11,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-02-11 18:00:00,18,,,,,,,
2020-09-30,БЕЛАЯ ГОРА (24194),Республика Саха /Якутия/,24194,БЕЛАЯ ГОРА,2020-09-30 18:00:00,18,,240.0,4.0,,1.7,-0.2,
