observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2022-03-03,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2022-03-03 00:00:00,0,71.0,,0.0,,-13.7,-14.3,
2020-11-20,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2020-11-20 18:00:00,18,,,0.0,,-24.0,-25.2,
2020-03-28,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2020-03-28 09:00:00,9,85.0,250.0,3.0,,-0.7,-6.7,
2020-11-12,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2020-11-12 03:00:00,3,,230.0,1.0,,-2.2,-6.9,
2021-06-12,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2021-06-12 03:00:00,3,,250.0,3.0,,14.1,-2.9,
2022-09-24,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2022-09-24 09:00:00,9,85.0,270.0,1.0,,0.8,0.3,
2021-02-15,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2021-02-15 09:00:00,9,,,0.0,,-26.8,-31.5,
2021-10-08,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2021-10-08 12:00:00,12,71.0,200.0,1.0,,0.8,0.3,
2021-02-23,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2021-02-23 00:00:00,0,,,0.0,,-38.8,-41.8,
2020-12-18,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2020-12-18 21:00:00,21,71.0,,0.0,,-17.1,-18.3,
2022-08-05,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2022-08-05 21:00:00,21,,,0.0,,6.8,6.6,
2020-09-11,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2020-09-11 00:00:00,0,,270.0,1.0,,6.6,6.4,6.0
2020-06-30,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2020-06-30 00:00:00,0,2.0,50.0,1.0,,19.2,15.8,12.0
2021-11-29,КОМАКА (24928),Республика Саха /Якутия/,24928,КОМАКА,2021-11-29 00:00:00,0,,,0.0,,-32.5,-34.2,
