observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2024-12-04,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-12-04 03:00:00,3,71.0,320.0,2.0,,-25.1,-27.5,
2024-03-01,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-03-01 12:00:00,12,,,0.0,,-35.1,-38.6,
2023-05-23,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-05-23 21:00:00,21,,340.0,1.0,,5.2,-0.6,
2023-07-17,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-07-17 18:00:00,18,,230.0,1.0,,4.1,4.0,
2024-02-11,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-02-11 06:00:00,6,,,0.0,,-28.3,-32.1,
2022-08-09,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-08-09 12:00:00,12,,350.0,2.0,,17.4,10.7,
2023-03-15,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2023-03-15 18:00:00,18,,,0.0,,-8.2,-8.8,
2024-12-20,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-12-20 21:00:00,21,10.0,,0.0,,-37.3,-41.3,
2024-09-24,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-09-24 06:00:00,6,,220.0,1.0,,5.1,-4.5,
2024-08-13,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-08-13 21:00:00,21,4.0,280.0,4.0,,12.4,10.8,
2024-07-24,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-07-24 12:00:00,12,,,0.0,,20.5,18.6,
2024-06-21,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-06-21 15:00:00,15,,210.0,1.0,,13.5,12.2,
2024-01-20,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2024-01-20 18:00:00,18,10.0,,0.0,,-51.6,-57.4,
2022-07-06,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-07-06 09:00:00,9,,,,,,,
2022-02-27,ЫТЫК-КЮЁЛЬ (24766),Республика Саха /Якутия/,24766,ЫТЫК-КЮЁЛЬ,2022-02-27 03:00:00,3,,240.0,1.0,,-26.5,-31.2,
