observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2024-03-24,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-03-24 18:00:00,18,71.0,140.0,2.0,,-9.7,-11.4,
2024-06-14,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-06-14 06:00:00,6,,300.0,3.0,,26.0,8.5,
2024-12-01,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-12-01 15:00:00,15,,290.0,1.0,,-30.0,-31.1,
2023-11-04,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2023-11-04 18:00:00,18,,,0.0,,-26.9,-29.3,
2023-02-04,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2023-02-04 03:00:00,3,,,0.0,,-29.5,-30.7,
2023-06-06,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2023-06-06 12:00:00,12,,350.0,4.0,,12.4,1.7,
2024-07-20,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-07-20 03:00:00,3,,340.0,3.0,,21.1,4.3,
2024-07-27,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-07-27 15:00:00,15,,,0.0,,16.5,14.8,
2024-07-11,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-07-11 09:00:00,9,5.0,90.0,1.0,,27.3,8.2,
2024-07-22,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-07-22 18:00:00,18,,,0.0,,13.1,12.2,
2023-09-27,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2023-09-27 21:00:00,21,,,0.0,,-4.0,-4.5,
2023-01-03,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2023-01-03 12:00:00,12,,250.0,3.0,,-16.9,-18.2,
2023-06-01,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2023-06-01 21:00:00,21,,,0.0,,2.4,0.3,
2023-03-07,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2023-03-07 03:00:00,3,,320.0,4.0,,-20.2,-23.5,
2024-12-05,КИЛЕЕР (24933),Республика Саха /Якутия/,24933,КИЛЕЕР,2024-12-05 00:00:00,0,,,0.0,,-36.3,-37.2,
