observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2019-12-30,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2019-12-30 03:00:00,3,71.0,,0.0,,-33.8,-37.5,
2021-12-02,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-12-02 15:00:00,15,,,0.0,,-29.5,-32.0,
2021-07-31,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-07-31 09:00:00,9,4.0,90.0,2.0,,27.9,10.4,
2020-04-18,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-04-18 21:00:00,21,,,0.0,,-10.5,-14.9,
2022-09-03,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-09-03 15:00:00,15,,,0.0,,7.7,5.5,
2019-10-24,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2019-10-24 00:00:00,0,,100.0,3.0,,-9.1,-10.7,
2020-06-27,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-06-27 06:00:00,6,,120.0,2.0,,27.6,12.6,
2019-10-23,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2019-10-23 06:00:00,6,2.0,200.0,3.0,,-2.8,-9.4,
2022-11-09,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-11-09 21:00:00,21,,220.0,4.0,,-4.7,-8.2,
2022-09-26,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-09-26 21:00:00,21,,30.0,5.0,,1.8,-1.3,
2022-08-09,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-08-09 09:00:00,9,,,,,,,
2022-04-22,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-04-22 21:00:00,21,,,0.0,,-6.5,-8.1,
2022-02-27,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-02-27 09:00:00,9,,,0.0,,-18.0,-23.0,
2020-08-18,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-08-18 12:00:00,12,,,0.0,,15.6,10.3,
2021-01-30,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-01-30 09:00:00,9,,320.0,1.0,,-37.8,-41.2,
2020-12-03,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-12-03 03:00:00,3,85.0,240.0,6.0,,-9.9,-13.5,
2021-01-14,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-01-14 00:00:00,0,71.0,200.0,4.0,,-26.1,-29.3,
2021-12-19,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-12-19 06:00:00,6,71.0,,0.0,,-34.7,-37.7,
2022-03-07,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-03-07 09:00:00,9,,,0.0,,-8.5,-17.5,
2020-10-28,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-10-28 09:00:00,9,,360.0,3.0,,-6.4,-9.2,
2020-08-21,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-08-21 03:00:00,3,,320.0,3.0,,20.2,15.1,
2021-02-04,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-02-04 00:00:00,0,71.0,,0.0,,-36.7,-39.4,
2022-04-13,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-04-13 06:00:00,6,,280.0,4.0,,6.6,-10.5,
2022-10-29,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-10-29 21:00:00,21,,190.0,1.0,,0.2,-5.3,
2020-12-25,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-12-25 18:00:00,18,10.0,,0.0,,-45.9,-48.6,
2021-04-14,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2021-04-14 00:00:00,0,,,0.0,,-1.6,-4.6,
2020-10-09,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-10-09 18:00:00,18,,350.0,1.0,,-0.5,-3.2,
2020-05-12,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-05-12 21:00:00,21,,80.0,1.0,,0.2,-1.5,
2022-07-08,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-07-08 15:00:00,15,2.0,,0.0,,17.2,16.5,
2020-06-06,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2020-06-06 03:00:00,3,,140.0,2.0,,16.9,10.8,
2022-12-20,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-12-20 12:00:00,12,,,0.0,,-35.8,-38.7,
2022-01-10,ВИТИМ (30054),Республика Саха /Якутия/,30054,ВИТИМ,2022-01-10 03:00:00,3,10.0,,0.0,,-43.3,-46.3,
