observation_date,meteoname_with_id,subject_name,station_identifier,station_name,observation_ts,observation_period,presentweather,winddirection,windspeed,maximumwindgustspeed,airtemperature,dewpointtemperature,groundminimumtemperaturepast12hours
2020-12-23,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-12-23 00:00:00,0,71.0,200.0,2.0,,-31.3,-34.2,
2021-03-25,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-03-25 12:00:00,12,,110.0,4.0,,-7.2,-16.6,
2020-03-03,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-03-03 15:00:00,15,,200.0,5.0,11.0,-12.0,-17.2,
2020-06-06,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-06-06 15:00:00,15,,160.0,3.0,11.0,17.4,5.9,
2021-10-16,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2021-10-16 09:00:00,9,2.0,60.0,1.0,,-4.0,-4.6,
2020-12-08,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-12-08 00:00:00,0,71.0,60.0,2.0,,-25.2,-27.7,
2020-09-06,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-09-06 15:00:00,15,2.0,80.0,3.0,,11.1,5.5,
2020-02-24,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-02-24 12:00:00,12,85.0,280.0,4.0,,-7.8,-9.2,
2020-02-15,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2020-02-15 09:00:00,9,71.0,220.0,4.0,,-11.7,-13.7,
2022-11-22,ЧЕРНЫШЕВСКИЙ (24724),Республика Саха /Якутия/,24724,ЧЕРНЫШЕВСКИЙ,2022-11-22 15:00:00,15,,240.0,3.0,,-27.9,-31.3,
